time,ax,ay,az,atotal
83.205,-0.05,-0.40,-0.42,0.58
83.215,-0.02,-0.66,-0.44,0.80
83.225,-0.11,-0.53,-0.70,0.88
83.235,-0.05,-0.26,-0.69,0.74
83.245,-0.08,-0.18,-0.50,0.54
83.255,-0.02,-0.35,-0.39,0.52
83.265,-0.07,-0.62,-0.49,0.79
83.275,-0.06,-0.59,-0.66,0.89
83.285,-0.07,-0.23,-0.57,0.62
83.295,-0.02,-0.26,-0.44,0.51
83.305,-0.06,-0.42,-0.47,0.63
83.315,-0.04,-0.64,-0.47,0.79
83.325,-0.04,-0.51,-0.64,0.82
83.335,-0.06,-0.30,-0.63,0.70
83.345,-0.05,-0.17,-0.31,0.36
83.355,-0.07,-0.33,-0.44,0.56
83.364,-0.05,-0.62,-0.52,0.81
83.374,-0.08,-0.46,-0.52,0.70
83.384,-0.00,-0.30,-0.66,0.73
83.395,-0.01,-0.37,-0.28,0.46
83.405,-0.03,-0.45,-0.38,0.58
83.414,-0.06,-0.60,-0.63,0.87
83.424,-0.09,-0.46,-0.55,0.72
83.435,-0.03,-0.29,-0.54,0.61
83.444,-0.05,-0.36,-0.42,0.56
83.454,-0.05,-0.33,-0.32,0.47
83.464,-0.09,-0.53,-0.56,0.77
83.475,-0.06,-0.49,-0.72,0.87
83.484,0.05,-0.28,-0.38,0.48
83.494,-0.04,-0.41,-0.32,0.52
83.504,-0.06,-0.46,-0.45,0.65
83.514,-0.04,-0.49,-0.35,0.60
83.524,-0.07,-0.37,-0.59,0.70
83.534,0.01,-0.31,-0.59,0.66
83.544,-0.03,-0.32,-0.26,0.41
83.554,-0.05,-0.48,-0.44,0.65
83.564,-0.05,-0.49,-0.49,0.70
83.574,-0.05,-0.30,-0.64,0.71
83.584,0.02,-0.35,-0.48,0.59
83.594,-0.03,-0.32,-0.24,0.40
83.604,-0.03,-0.63,-0.25,0.68
83.614,-0.07,-0.47,-0.51,0.70
83.624,-0.03,-0.30,-0.51,0.59
83.634,0.01,-0.30,-0.46,0.55
83.644,-0.01,-0.41,-0.24,0.48
83.654,-0.04,-0.60,-0.42,0.73
83.664,-0.08,-0.44,-0.58,0.73
83.674,-0.06,-0.28,-0.65,0.71
83.684,-0.01,-0.27,-0.42,0.50
83.694,-0.00,-0.40,-0.21,0.46
83.704,-0.04,-0.70,-0.39,0.81
83.714,-0.08,-0.51,-0.51,0.73
83.724,0.02,-0.34,-0.41,0.53
83.734,-0.02,-0.23,-0.50,0.55
83.744,-0.02,-0.51,-0.35,0.62
83.754,-0.00,-0.56,-0.30,0.63
83.764,-0.07,-0.51,-0.46,0.69
83.774,-0.04,-0.17,-0.54,0.56
83.784,-0.01,-0.24,-0.33,0.41
83.794,-0.02,-0.41,-0.22,0.47
83.804,-0.04,-0.60,-0.45,0.75
83.814,-0.03,-0.59,-0.47,0.76
83.824,-0.01,-0.17,-0.52,0.54
83.834,0.01,-0.23,-0.39,0.46
83.844,-0.02,-0.41,-0.29,0.50
83.854,-0.01,-0.59,-0.40,0.71
83.864,-0.04,-0.54,-0.51,0.75
83.874,-0.06,-0.24,-0.45,0.51
83.884,-0.01,-0.26,-0.42,0.49
83.894,-0.02,-0.42,-0.37,0.56
83.904,-0.01,-0.64,-0.37,0.74
83.914,-0.07,-0.52,-0.59,0.78
83.924,0.01,-0.21,-0.46,0.51
83.934,0.01,-0.25,-0.30,0.39
83.944,-0.03,-0.44,-0.23,0.50
83.954,-0.01,-0.56,-0.44,0.71
83.964,-0.05,-0.51,-0.59,0.78
83.974,0.01,-0.34,-0.58,0.67
83.984,-0.01,-0.24,-0.30,0.39
83.994,-0.04,-0.39,-0.35,0.53
84.003,-0.00,-0.63,-0.38,0.74
84.014,-0.01,-0.49,-0.45,0.67
84.024,0.02,-0.28,-0.44,0.52
84.034,-0.03,-0.38,-0.15,0.41
84.044,-0.01,-0.45,-0.30,0.54
84.054,-0.01,-0.63,-0.43,0.76
84.064,-0.01,-0.45,-0.52,0.68
84.074,0.02,-0.27,-0.56,0.62
84.083,0.00,-0.34,-0.26,0.42
84.094,-0.03,-0.39,-0.23,0.45
84.103,-0.05,-0.53,-0.54,0.75
84.113,-0.02,-0.50,-0.59,0.77
84.124,0.05,-0.22,-0.42,0.48
84.134,0.01,-0.39,-0.22,0.44
84.143,-0.01,-0.49,-0.31,0.58
84.153,-0.03,-0.49,-0.53,0.73
84.163,-0.03,-0.30,-0.67,0.73
84.173,0.04,-0.31,-0.50,0.59
84.183,0.02,-0.30,-0.25,0.39
84.193,-0.03,-0.51,-0.35,0.62
84.203,0.01,-0.64,-0.40,0.75
84.213,-0.02,-0.24,-0.60,0.64
84.223,0.05,-0.31,-0.55,0.63
84.233,0.00,-0.34,-0.21,0.40
84.243,-0.02,-0.50,-0.41,0.65
84.253,-0.07,-0.50,-0.55,0.75
84.263,0.01,-0.21,-0.53,0.57
84.273,0.05,-0.32,-0.44,0.55
84.283,0.01,-0.44,-0.38,0.58
84.293,-0.00,-0.56,-0.30,0.63
84.303,-0.05,-0.54,-0.58,0.79
84.313,0.02,-0.22,-0.50,0.54
84.323,0.02,-0.21,-0.51,0.55
84.333,-0.01,-0.41,-0.39,0.56
84.343,0.02,-0.57,-0.36,0.68
84.353,-0.07,-0.48,-0.50,0.70
84.363,0.03,-0.33,-0.58,0.66
84.373,0.04,-0.34,-0.37,0.50
84.383,0.02,-0.44,-0.34,0.55
84.393,-0.01,-0.62,-0.44,0.76
84.403,0.01,-0.49,-0.53,0.72
84.413,-0.01,-0.29,-0.54,0.61
84.423,0.05,-0.21,-0.39,0.45
84.433,-0.02,-0.34,-0.35,0.48
84.443,-0.00,-0.62,-0.41,0.74
84.453,-0.01,-0.54,-0.46,0.71
84.463,-0.01,-0.34,-0.46,0.57
84.473,0.06,-0.21,-0.31,0.38
84.483,-0.03,-0.39,-0.35,0.53
84.493,0.04,-0.56,-0.44,0.71
84.503,-0.01,-0.45,-0.57,0.72
84.513,0.04,-0.36,-0.53,0.64
84.523,0.04,-0.23,-0.44,0.49
84.533,0.01,-0.39,-0.29,0.49
84.543,0.00,-0.58,-0.57,0.81
84.553,0.00,-0.51,-0.59,0.78
84.563,0.00,-0.26,-0.62,0.67
84.573,0.03,-0.31,-0.21,0.37
84.583,0.00,-0.39,-0.29,0.49
84.593,-0.02,-0.60,-0.51,0.78
84.603,0.02,-0.52,-0.49,0.71
84.613,0.03,-0.31,-0.44,0.54
84.623,0.00,-0.31,-0.48,0.57
84.633,-0.00,-0.45,-0.31,0.54
84.643,0.02,-0.52,-0.54,0.75
84.653,-0.00,-0.46,-0.74,0.87
84.663,0.05,-0.34,-0.46,0.58
84.673,0.07,-0.24,-0.23,0.34
84.683,-0.05,-0.56,-0.34,0.65
84.693,0.01,-0.58,-0.39,0.70
84.703,-0.00,-0.47,-0.67,0.82
84.712,0.07,-0.28,-0.58,0.64
84.723,0.04,-0.40,-0.23,0.47
84.733,0.04,-0.42,-0.36,0.56
84.743,0.01,-0.61,-0.43,0.75
84.753,-0.00,-0.35,-0.60,0.69
84.762,0.05,-0.30,-0.50,0.58
84.772,0.02,-0.41,-0.24,0.47
84.783,0.05,-0.56,-0.30,0.64
84.793,-0.03,-0.62,-0.44,0.76
84.803,0.07,-0.33,-0.50,0.60
84.812,0.03,-0.28,-0.46,0.54
84.822,0.05,-0.34,-0.25,0.42
84.833,0.04,-0.53,-0.42,0.68
84.842,-0.03,-0.58,-0.52,0.78
84.852,0.02,-0.30,-0.65,0.72
84.862,0.06,-0.31,-0.49,0.58
84.872,0.04,-0.44,-0.33,0.55
84.882,0.03,-0.68,-0.34,0.76
84.892,0.00,-0.63,-0.53,0.82
84.902,0.04,-0.19,-0.59,0.62
84.912,0.03,-0.25,-0.43,0.50
84.922,0.06,-0.41,-0.47,0.63
84.932,0.03,-0.66,-0.39,0.77
84.942,0.01,-0.60,-0.45,0.75
84.952,0.01,-0.37,-0.62,0.72
84.962,0.06,-0.20,-0.45,0.50
84.972,-0.01,-0.47,-0.28,0.55
84.982,0.06,-0.69,-0.46,0.83
84.992,-0.01,-0.57,-0.57,0.81
85.002,0.11,-0.32,-0.51,0.61
85.012,0.05,-0.32,-0.41,0.52
85.022,0.04,-0.41,-0.36,0.55
85.032,0.01,-0.69,-0.41,0.80
85.042,-0.03,-0.56,-0.56,0.80
85.052,-0.00,-0.33,-0.56,0.65
85.062,0.07,-0.31,-0.39,0.50
85.072,0.05,-0.37,-0.35,0.51
85.082,0.03,-0.72,-0.53,0.90
85.092,0.04,-0.55,-0.58,0.80
85.102,0.03,-0.41,-0.59,0.71
85.112,0.06,-0.34,-0.41,0.53
85.122,0.01,-0.45,-0.32,0.55
85.132,0.05,-0.69,-0.53,0.87
85.142,-0.01,-0.57,-0.68,0.89
85.152,0.07,-0.33,-0.60,0.69
85.162,0.05,-0.27,-0.40,0.49
85.172,0.05,-0.53,-0.34,0.63
85.182,0.07,-0.44,-0.45,0.63
85.192,0.02,-0.93,-0.60,1.10
85.202,0.08,-0.14,-0.59,0.61
85.212,0.06,-0.35,-0.35,0.50
85.222,0.01,-0.60,-0.44,0.74
85.232,0.06,-0.62,-0.55,0.84
85.242,0.01,-0.55,-0.72,0.91
85.252,0.09,-0.36,-0.51,0.63
85.262,0.07,-0.41,-0.31,0.52
85.272,0.02,-0.66,-0.41,0.78
85.282,0.02,-0.57,-0.67,0.89
85.292,0.02,-0.46,-0.73,0.86
85.302,0.06,-0.35,-0.68,0.77
85.312,0.06,-0.53,-0.29,0.61
85.322,0.03,-0.64,-0.45,0.78
85.332,0.00,-0.72,-0.49,0.87
85.342,0.05,-0.44,-0.70,0.83
85.352,0.11,-0.37,-0.58,0.69
85.362,0.06,-0.52,-0.35,0.62
85.372,0.03,-0.71,-0.48,0.85
85.382,0.04,-0.69,-0.56,0.89
85.392,0.01,-0.44,-0.74,0.86
85.402,0.07,-0.37,-0.61,0.72
85.412,0.04,-0.57,-0.42,0.71
85.422,0.08,-0.77,-0.44,0.89
85.431,0.01,-0.63,-0.66,0.92
85.441,0.07,-0.47,-0.71,0.85
85.452,0.09,-0.29,-0.62,0.69
85.461,0.06,-0.64,-0.37,0.75
85.471,0.02,-0.72,-0.53,0.89
85.482,0.01,-0.71,-0.57,0.91
85.492,0.03,-0.29,-0.78,0.83
85.502,0.08,-0.42,-0.57,0.72
85.511,0.07,-0.55,-0.40,0.69
85.522,0.03,-0.84,-0.55,1.01
85.531,0.03,-0.64,-0.62,0.89
85.541,0.04,-0.41,-0.71,0.83
85.551,0.12,-0.40,-0.57,0.71
85.561,0.06,-0.62,-0.45,0.76
85.571,0.03,-0.82,-0.54,0.98
85.581,0.05,-0.73,-0.59,0.94
85.591,0.04,-0.49,-0.76,0.91
85.601,0.17,-0.17,-0.58,0.63
85.611,0.12,-0.65,-0.43,0.79
85.621,-0.14,-0.92,-0.66,1.14
85.631,0.06,-0.68,-0.74,1.01
85.641,0.09,-0.44,-0.74,0.86
85.651,0.09,-0.39,-0.64,0.75
85.661,0.05,-0.66,-0.41,0.78
85.671,0.07,-0.89,-0.62,1.09
85.681,0.01,-0.78,-0.77,1.09
85.691,0.06,-0.40,-0.58,0.71
85.701,0.08,-0.43,-0.40,0.59
85.711,0.04,-0.65,-0.60,0.89
85.721,0.07,-0.85,-0.57,1.02
85.731,0.07,-0.66,-0.75,1.00
85.741,0.15,-0.50,-0.76,0.92
85.751,0.32,-0.44,-0.37,0.66
85.761,-0.21,-0.63,-0.54,0.86
85.771,-0.07,-0.76,-0.69,1.03
85.781,0.04,-0.73,-0.75,1.05
85.791,0.11,-0.53,-0.77,0.94
85.801,0.05,-0.50,-0.41,0.65
85.811,0.08,-0.55,-0.58,0.80
85.821,0.05,-0.85,-0.66,1.08
85.831,0.07,-0.59,-0.79,0.98
85.841,0.09,-0.54,-0.78,0.96
85.851,0.09,-0.55,-0.44,0.71
85.861,0.05,-0.60,-0.52,0.80
85.871,0.04,-0.79,-0.70,1.06
85.881,0.01,-0.61,-0.82,1.02
85.891,0.10,-0.49,-0.76,0.91
85.901,0.07,-0.63,-0.50,0.80
85.911,0.09,-0.64,-0.55,0.85
85.921,0.07,-0.78,-0.59,0.98
85.931,0.02,-0.63,-0.87,1.07
85.941,0.14,-0.51,-0.69,0.87
85.951,0.05,-0.62,-0.53,0.82
85.961,0.07,-0.73,-0.52,0.90
85.971,0.02,-0.73,-0.68,1.00
85.981,0.09,-0.66,-0.85,1.08
85.991,0.12,-0.47,-0.76,0.90
86.001,0.05,-0.66,-0.49,0.82
86.011,0.07,-0.68,-0.63,0.93
86.021,0.02,-0.84,-0.60,1.04
86.031,0.09,-0.55,-0.88,1.04
86.041,0.07,-0.51,-0.73,0.89
86.051,0.11,-0.63,-0.44,0.77
86.061,0.05,-0.87,-0.63,1.08
86.071,0.10,-0.88,-0.74,1.15
86.081,0.03,-0.52,-0.88,1.02
86.091,0.11,-0.46,-0.67,0.82
86.101,0.04,-0.65,-0.61,0.89
86.111,0.10,-0.83,-0.66,1.06
86.121,0.05,-0.81,-0.71,1.07
86.131,0.09,-0.57,-0.91,1.08
86.140,0.15,-0.48,-0.59,0.77
86.151,0.05,-0.61,-0.67,0.91
86.160,0.10,-0.96,-0.59,1.13
86.170,0.06,-0.71,-0.69,0.99
86.180,0.07,-0.60,-0.83,1.03
86.191,0.13,-0.47,-0.57,0.75
86.200,0.07,-0.63,-0.68,0.93
86.210,0.08,-1.01,-0.71,1.24
86.220,0.06,-0.76,-0.71,1.04
86.230,0.13,-0.63,-0.77,1.00
86.240,0.10,-0.38,-0.67,0.78
86.250,0.07,-0.65,-0.57,0.87
86.260,0.05,-0.85,-0.82,1.18
86.270,0.05,-0.81,-0.87,1.19
86.280,0.09,-0.60,-0.88,1.07
86.290,0.10,-0.54,-0.65,0.85
86.300,0.09,-0.72,-0.61,0.95
86.310,0.08,-0.94,-0.79,1.23
86.320,0.06,-0.86,-0.92,1.26
86.330,0.14,-0.54,-0.74,0.93
86.340,0.09,-0.43,-0.63,0.77
86.350,0.10,-0.72,-0.72,1.02
86.360,0.09,-0.82,-0.64,1.04
86.370,0.05,-0.84,-0.79,1.15
86.380,0.14,-0.62,-0.81,1.03
86.390,0.10,-0.54,-0.51,0.76
86.400,0.09,-0.63,-0.66,0.92
86.410,0.11,-0.93,-0.76,1.21
86.420,0.06,-0.74,-0.99,1.24
86.430,0.20,-0.58,-0.66,0.90
86.440,0.07,-0.57,-0.60,0.83
86.450,0.06,-0.75,-0.74,1.05
86.460,0.09,-0.86,-0.70,1.11
86.470,0.05,-0.71,-0.99,1.22
86.480,0.16,-0.68,-0.84,1.09
86.490,0.14,-0.69,-0.54,0.88
86.500,0.13,-0.75,-0.73,1.06
86.510,0.09,-0.86,-0.73,1.13
86.520,0.03,-0.73,-0.98,1.22
86.530,0.16,-0.61,-0.83,1.04
86.540,0.07,-0.70,-0.56,0.90
86.550,0.11,-0.82,-0.62,1.03
86.560,0.07,-0.86,-0.80,1.17
86.570,0.09,-0.68,-0.96,1.18
86.580,0.12,-0.55,-0.79,0.97
86.590,0.14,-0.70,-0.68,0.99
86.600,0.13,-0.87,-0.72,1.13
86.610,0.10,-0.88,-0.88,1.25
86.620,0.09,-0.65,-1.04,1.23
86.630,0.16,-0.48,-0.79,0.94
86.640,0.10,-0.67,-0.74,1.00
86.650,0.10,-0.94,-0.77,1.22
86.660,0.07,-0.80,-0.86,1.18
86.670,0.13,-0.70,-1.07,1.28
86.680,0.15,-0.59,-0.87,1.06
86.690,0.11,-0.66,-0.70,0.97
86.700,0.12,-0.97,-0.91,1.33
86.710,0.07,-0.91,-0.93,1.31
86.720,0.16,-0.60,-0.96,1.14
86.730,0.12,-0.60,-0.84,1.04
86.740,0.11,-0.72,-0.85,1.12
86.750,0.12,-0.89,-0.79,1.20
86.760,0.06,-1.00,-0.98,1.40
86.770,0.11,-0.58,-1.00,1.16
86.780,0.14,-0.65,-0.89,1.12
86.790,0.12,-0.78,-0.74,1.08
86.800,0.14,-0.97,-0.96,1.38
86.809,0.10,-0.91,-1.06,1.41
86.820,0.16,-0.63,-0.99,1.18
86.830,0.10,-0.57,-0.86,1.04
86.840,0.13,-0.69,-0.92,1.16
86.849,0.08,-1.04,-1.02,1.46
86.859,0.10,-0.94,-0.90,1.30
86.870,0.12,-0.64,-0.94,1.14
86.879,0.18,-0.76,-0.76,1.09
86.889,0.13,-0.61,-0.77,0.99
86.899,0.11,-0.95,-1.11,1.46
86.909,0.11,-0.89,-1.11,1.42
86.919,0.13,-0.67,-1.13,1.32
86.929,0.19,-0.71,-0.69,1.01
86.939,0.06,-0.77,-0.95,1.23
86.949,0.16,-1.04,-1.03,1.47
86.959,0.05,-0.92,-1.13,1.46
86.969,0.18,-0.62,-1.03,1.22
86.979,0.16,-0.68,-0.82,1.08
86.989,0.11,-0.79,-0.94,1.23
86.999,0.10,-0.90,-1.05,1.38
87.009,0.11,-0.95,-0.99,1.37
87.019,0.14,-0.74,-1.09,1.33
87.029,0.14,-0.76,-0.83,1.13
87.039,0.12,-0.84,-0.88,1.23
87.049,0.12,-0.91,-1.05,1.40
87.059,0.12,-0.85,-1.30,1.56
87.069,0.21,-0.75,-1.00,1.27
87.079,0.13,-0.72,-0.83,1.10
87.089,0.12,-0.90,-0.98,1.34
87.099,0.10,-0.97,-1.00,1.40
87.109,0.10,-0.79,-1.16,1.40
87.119,0.16,-0.79,-1.05,1.33
87.129,0.15,-0.81,-0.81,1.15
87.139,-0.03,-1.56,-1.04,1.88
87.149,0.29,-0.62,-0.94,1.16
87.159,0.10,-0.40,-1.43,1.48
87.169,0.24,-0.79,-0.90,1.22
87.179,0.14,-0.73,-0.79,1.08
87.189,0.10,-0.97,-1.02,1.41
87.199,0.13,-0.98,-0.93,1.35
87.209,0.11,-0.83,-1.20,1.47
87.219,0.18,-0.75,-1.04,1.29
87.229,0.14,-0.85,-0.79,1.17
87.239,0.16,-0.97,-0.98,1.38
87.249,0.16,-0.93,-1.01,1.38
87.259,0.14,-0.70,-1.17,1.37
87.269,0.19,-0.66,-0.93,1.16
87.279,0.12,-0.78,-0.93,1.22
87.289,0.14,-1.14,-0.95,1.49
87.299,0.10,-1.00,-0.94,1.38
87.309,0.14,-0.86,-1.07,1.39
87.319,0.16,-0.68,-1.02,1.23
87.329,0.14,-0.73,-0.76,1.06
87.339,0.15,-1.05,-1.05,1.50
87.349,0.09,-1.00,-1.02,1.43
87.359,0.14,-0.71,-1.08,1.31
87.369,0.20,-0.78,-0.78,1.12
87.379,0.10,-0.78,-0.94,1.22
87.389,0.17,-1.13,-0.80,1.40
87.399,0.09,-1.02,-1.07,1.49
87.409,0.18,-0.78,-0.98,1.27
87.419,0.17,-0.74,-0.86,1.15
87.429,0.13,-0.82,-0.87,1.20
87.439,0.19,-1.07,-0.93,1.43
87.449,0.08,-1.01,-1.15,1.53
87.459,0.19,-0.83,-0.95,1.28
87.469,0.16,-0.63,-0.73,0.98
87.479,0.14,-0.88,-0.96,1.31
87.489,0.13,-1.12,-0.92,1.46
87.498,0.16,-0.97,-0.96,1.37
87.508,0.20,-0.89,-0.95,1.32
87.519,0.17,-0.66,-0.80,1.05
87.529,0.17,-0.90,-0.76,1.19
87.539,0.15,-0.99,-0.93,1.37
87.548,0.09,-0.98,-1.14,1.51
87.559,0.22,-0.86,-0.82,1.21
87.568,0.13,-0.82,-0.74,1.12
87.579,0.15,-0.80,-0.82,1.15
87.588,0.13,-1.15,-0.88,1.45
87.598,0.14,-0.90,-1.08,1.41
87.608,0.20,-0.82,-0.85,1.20
87.619,0.17,-0.85,-0.54,1.02
87.628,0.15,-0.92,-0.83,1.25
87.638,0.13,-1.05,-0.88,1.38
87.648,0.15,-0.87,-0.86,1.23
87.658,0.17,-0.79,-0.97,1.27
87.668,0.17,-0.95,-0.57,1.12
87.678,0.17,-0.89,-0.72,1.16
87.688,0.13,-1.11,-0.96,1.47
87.698,0.14,-0.85,-0.89,1.24
87.708,0.26,-0.80,-0.75,1.13
87.718,0.17,-1.02,-0.69,1.24
87.728,0.16,-0.89,-0.60,1.09
87.738,0.12,-1.14,-0.91,1.47
87.748,0.13,-0.76,-0.96,1.23
87.758,0.24,-0.74,-0.67,1.02
87.768,0.17,-0.89,-0.58,1.08
87.778,0.12,-1.08,-0.84,1.37
87.788,0.16,-1.05,-0.71,1.28
87.798,0.13,-0.84,-0.94,1.26
87.808,0.22,-0.79,-0.76,1.11
87.818,0.17,-0.85,-0.57,1.04
87.828,0.15,-1.19,-0.76,1.41
87.838,0.16,-1.08,-0.67,1.28
87.848,0.15,-0.79,-0.92,1.22
87.858,0.21,-0.79,-0.63,1.04
87.868,0.14,-0.78,-0.48,0.93
87.878,0.17,-1.16,-0.79,1.42
87.888,0.12,-1.05,-0.77,1.30
87.898,0.19,-0.77,-0.76,1.10
87.908,0.20,-0.78,-0.65,1.03
87.918,0.18,-0.88,-0.58,1.07
87.928,0.19,-1.16,-0.62,1.33
87.938,0.09,-1.09,-0.86,1.40
87.948,0.19,-0.78,-0.71,1.08
87.958,0.17,-0.63,-0.58,0.87
87.968,0.15,-0.90,-0.65,1.12
87.978,0.19,-1.12,-0.52,1.25
87.988,0.13,-1.08,-0.80,1.35
87.998,0.23,-0.96,-0.66,1.19
88.008,0.20,-0.65,-0.50,0.85
88.018,0.18,-0.89,-0.46,1.02
88.028,0.11,-1.06,-0.76,1.31
88.038,0.14,-1.07,-0.76,1.32
88.048,0.21,-0.87,-0.72,1.15
88.058,0.21,-0.76,-0.47,0.92
88.068,0.14,-0.88,-0.57,1.06
88.078,0.16,-1.14,-0.64,1.32
88.088,0.17,-1.10,-0.67,1.30
88.098,0.19,-0.88,-0.60,1.08
88.108,0.17,-0.76,-0.34,0.85
88.118,0.16,-0.80,-0.57,1.00
88.128,0.16,-1.05,-0.76,1.31
88.138,0.16,-0.98,-0.74,1.24
88.148,0.24,-0.88,-0.52,1.05
88.157,0.14,-0.87,-0.47,1.00
88.167,0.17,-0.98,-0.52,1.12
88.177,0.18,-1.06,-0.44,1.16
88.187,0.14,-0.90,-0.80,1.21
88.197,0.23,-0.90,-0.55,1.08
88.208,0.18,-0.78,-0.41,0.90
88.218,0.19,-0.96,-0.52,1.11
88.227,0.14,-0.97,-0.52,1.11
88.237,0.14,-0.97,-0.76,1.24
88.247,0.21,-0.78,-0.56,0.99
88.257,0.18,-0.96,-0.29,1.01
88.267,0.17,-0.98,-0.61,1.16
88.277,0.17,-1.05,-0.51,1.18
88.287,0.17,-0.81,-0.64,1.04
88.297,0.27,-0.82,-0.48,0.99
88.307,0.13,-0.87,-0.38,0.95
88.317,0.16,-1.05,-0.41,1.14
88.327,0.13,-1.04,-0.51,1.16
88.337,0.18,-0.81,-0.65,1.06
88.347,0.23,-0.86,-0.55,1.05
88.357,0.19,-0.90,-0.32,0.98
88.367,0.16,-0.99,-0.50,1.12
88.377,0.16,-1.12,-0.46,1.22
88.387,0.18,-0.76,-0.69,1.04
88.397,0.20,-0.79,-0.45,0.93
88.407,0.18,-0.83,-0.27,0.89
88.417,0.20,-1.14,-0.43,1.23
88.427,0.14,-1.07,-0.60,1.23
88.437,0.21,-0.75,-0.48,0.91
88.447,0.22,-0.73,-0.43,0.87
88.457,0.13,-0.85,-0.44,0.96
88.467,0.21,-1.13,-0.37,1.21
88.477,0.13,-1.10,-0.57,1.25
88.487,0.19,-0.74,-0.68,1.02
88.497,0.22,-0.71,-0.22,0.78
88.507,0.18,-0.88,-0.44,1.00
88.517,0.20,-1.17,-0.51,1.29
88.527,0.13,-1.00,-0.61,1.18
88.537,0.21,-0.81,-0.50,0.98
88.547,0.18,-0.59,-0.47,0.78
88.557,0.22,-0.95,-0.36,1.04
88.567,0.18,-1.04,-0.55,1.19
88.577,0.16,-0.98,-0.66,1.20
88.587,0.18,-0.92,-0.41,1.03
88.597,0.19,-0.54,-0.33,0.66
88.607,0.18,-0.96,-0.40,1.06
88.617,0.17,-1.08,-0.45,1.18
88.627,0.17,-0.95,-0.63,1.16
88.637,0.19,-0.83,-0.55,1.01
88.647,0.23,-0.59,-0.32,0.71
88.657,0.18,-0.90,-0.46,1.03
88.667,0.15,-1.12,-0.49,1.24
88.677,0.16,-0.99,-0.59,1.16
88.687,0.20,-0.81,-0.62,1.04
88.697,0.21,-0.80,-0.22,0.86
88.707,0.13,-0.84,-0.54,1.01
88.717,0.19,-1.00,-0.63,1.20
88.727,0.19,-0.87,-0.54,1.04
88.737,0.22,-0.80,-0.62,1.04
88.747,0.19,-0.81,-0.31,0.89
88.757,0.17,-0.88,-0.38,0.98
88.767,0.15,-1.09,-0.54,1.23
88.777,0.14,-0.92,-0.69,1.15
88.787,0.24,-0.72,-0.61,0.98
88.797,0.17,-0.93,-0.35,1.01
88.807,0.20,-0.85,-0.52,1.01
88.817,0.17,-1.01,-0.55,1.16
88.827,0.15,-0.82,-0.81,1.17
88.837,0.24,-0.72,-0.57,0.95
88.846,0.17,-0.88,-0.35,0.96
88.857,0.22,-1.04,-0.45,1.15
88.866,0.13,-0.97,-0.65,1.17
88.877,0.19,-0.86,-0.57,1.05
88.887,0.22,-0.68,-0.54,0.90
88.896,0.19,-0.85,-0.47,0.99
88.907,0.15,-1.23,-0.51,1.34
88.916,0.13,-1.15,-0.70,1.36
88.926,0.32,-0.16,-0.75,0.83
88.936,0.21,-0.92,-0.40,1.02
88.946,0.15,-0.69,-0.44,0.83
88.956,0.18,-1.20,-0.60,1.35
88.966,0.17,-0.91,-0.61,1.11
88.976,0.20,-0.82,-0.64,1.06
88.986,0.25,-0.64,-0.54,0.87
88.996,0.19,-0.86,-0.45,0.99
89.006,0.19,-1.05,-0.70,1.28
89.016,0.17,-0.92,-0.57,1.10
89.026,0.20,-0.75,-0.60,0.98
89.036,0.18,-0.70,-0.60,0.94
89.046,0.18,-0.92,-0.45,1.04
89.056,0.23,-1.31,-0.65,1.48
89.066,0.22,-0.94,-0.59,1.14
89.076,0.16,-0.42,-0.64,0.78
89.086,0.25,-0.74,-0.51,0.93
89.096,0.18,-0.80,-0.55,0.99
89.106,0.18,-0.97,-0.62,1.17
89.116,0.16,-0.97,-0.81,1.28
89.126,0.22,-0.81,-0.66,1.07
89.136,0.21,-0.70,-0.48,0.88
89.146,0.18,-0.90,-0.48,1.03
89.156,0.17,-1.05,-0.59,1.21
89.166,0.14,-0.93,-0.68,1.16
89.176,0.21,-0.84,-0.69,1.11
89.186,0.21,-0.65,-0.45,0.82
89.196,0.20,-0.82,-0.54,1.00
89.206,0.23,-1.27,-0.63,1.44
89.216,0.13,-0.77,-0.83,1.14
89.226,0.21,-0.60,-0.65,0.91
89.236,0.20,-0.80,-0.44,0.93
89.246,0.20,-0.87,-0.53,1.04
89.256,0.17,-0.94,-0.67,1.16
89.266,0.20,-0.92,-0.81,1.25
89.276,0.22,-0.69,-0.69,1.00
89.286,0.23,-0.72,-0.47,0.89
89.296,0.20,-0.81,-0.56,1.01
89.306,0.16,-0.96,-0.77,1.24
89.316,0.20,-0.81,-0.75,1.12
89.326,0.21,-0.80,-0.62,1.03
89.336,0.22,-0.80,-0.45,0.95
89.346,0.09,-1.29,-0.60,1.42
89.356,0.24,-0.70,-0.71,1.02
89.366,0.16,-0.62,-0.81,1.04
89.376,0.24,-0.79,-0.68,1.07
89.386,0.19,-0.80,-0.59,1.01
89.396,0.22,-0.94,-0.50,1.09
89.406,0.17,-0.87,-0.86,1.24
89.416,0.17,-0.88,-0.93,1.29
89.426,0.25,-0.63,-0.65,0.94
89.436,0.19,-0.89,-0.61,1.10
89.446,0.21,-0.97,-0.68,1.20
89.456,0.15,-0.92,-0.68,1.15
89.466,0.19,-0.80,-0.85,1.19
89.476,0.20,-0.66,-0.69,0.98
89.486,0.24,-0.84,-0.46,0.99
