time,ax,ay,az,atotal
57.336,-0.26,0.11,-0.57,0.64
57.346,-0.25,0.32,-0.46,0.61
57.356,-0.18,0.23,-0.49,0.57
57.366,-0.13,-0.02,-0.61,0.63
57.376,-0.29,0.01,-0.63,0.69
57.386,-0.21,0.22,-0.28,0.42
57.396,-0.23,0.22,-0.28,0.42
57.406,-0.13,-0.03,-0.42,0.44
57.416,-0.21,-0.07,-0.57,0.61
57.426,-0.25,0.19,-0.59,0.67
57.436,-0.23,0.27,-0.25,0.43
57.446,-0.18,0.14,-0.37,0.44
57.456,-0.14,-0.06,-0.59,0.61
57.465,-0.21,0.05,-0.51,0.56
57.475,-0.25,0.26,-0.32,0.48
57.485,-0.17,0.20,-0.37,0.46
57.495,-0.11,-0.06,-0.57,0.59
57.506,-0.24,0.01,-0.48,0.54
57.515,-0.25,0.14,-0.26,0.39
57.525,-0.21,0.25,-0.24,0.41
57.535,-0.10,0.08,-0.40,0.42
57.545,-0.23,-0.01,-0.66,0.70
57.555,-0.22,0.20,-0.45,0.54
57.565,-0.24,0.25,-0.31,0.46
57.575,-0.07,0.08,-0.38,0.39
57.585,-0.14,-0.08,-0.43,0.46
57.595,-0.22,0.02,-0.50,0.55
57.605,-0.25,0.16,-0.31,0.43
57.615,-0.12,0.22,-0.29,0.39
57.625,-0.15,-0.03,-0.55,0.57
57.635,-0.25,-0.03,-0.45,0.51
57.645,-0.22,0.14,-0.30,0.40
57.655,-0.20,0.15,-0.21,0.33
57.665,-0.08,0.03,-0.30,0.31
57.675,-0.22,-0.11,-0.58,0.63
57.685,-0.18,0.07,-0.51,0.55
57.695,-0.22,0.12,-0.33,0.41
57.705,-0.09,0.11,-0.41,0.43
57.715,-0.18,-0.11,-0.58,0.62
57.725,-0.17,0.10,-0.39,0.44
57.735,-0.25,0.07,-0.19,0.32
57.745,-0.15,0.12,-0.36,0.41
57.755,-0.17,-0.06,-0.52,0.55
57.765,-0.28,0.05,-0.58,0.65
57.775,-0.22,0.16,-0.49,0.56
57.785,-0.15,0.15,-0.18,0.28
57.795,-0.14,-0.11,-0.53,0.56
57.805,-0.21,-0.16,-0.56,0.62
57.815,-0.22,0.17,-0.48,0.56
57.825,-0.19,0.19,-0.30,0.41
57.835,-0.15,-0.06,-0.39,0.42
57.845,-0.16,-0.26,-0.46,0.56
57.855,-0.24,-0.09,-0.67,0.72
57.865,-0.21,0.15,-0.27,0.38
57.875,-0.18,0.09,-0.32,0.38
57.885,-0.13,-0.14,-0.54,0.57
57.895,-0.24,-0.11,-0.54,0.60
57.905,-0.24,0.12,-0.49,0.56
57.915,-0.19,0.16,-0.31,0.40
57.925,-0.11,-0.10,-0.41,0.44
57.935,-0.21,-0.20,-0.57,0.64
57.945,-0.21,-0.03,-0.43,0.48
57.955,-0.21,0.16,-0.33,0.43
57.965,-0.12,0.01,-0.44,0.46
57.975,-0.22,-0.13,-0.60,0.65
57.985,-0.21,-0.03,-0.48,0.52
57.995,-0.21,0.11,-0.34,0.41
58.005,-0.11,0.02,-0.27,0.30
58.015,-0.16,-0.15,-0.55,0.59
58.025,-0.22,-0.13,-0.56,0.62
58.035,-0.23,0.05,-0.31,0.39
58.045,-0.19,0.08,-0.28,0.35
58.055,-0.12,-0.16,-0.43,0.47
58.065,-0.22,-0.14,-0.53,0.59
58.075,-0.18,0.09,-0.43,0.48
58.085,-0.19,0.14,-0.19,0.30
58.094,-0.29,-0.13,-0.40,0.51
58.104,-0.43,-0.20,-0.60,0.77
58.114,0.26,0.18,-0.42,0.52
58.125,-0.27,-0.07,-0.23,0.36
58.134,-0.11,-0.00,-0.15,0.18
58.144,-0.22,-0.15,-0.48,0.55
58.154,-0.18,-0.04,-0.41,0.45
58.165,-0.22,0.07,-0.31,0.38
58.174,-0.15,0.18,-0.23,0.33
58.185,-0.10,-0.18,-0.48,0.52
58.194,-0.17,-0.14,-0.42,0.48
58.204,-0.21,0.04,-0.40,0.45
58.214,-0.20,0.17,-0.20,0.33
58.224,-0.12,-0.05,-0.27,0.30
58.234,-0.19,-0.22,-0.43,0.52
58.244,-0.20,-0.05,-0.41,0.46
58.254,-0.19,0.12,-0.24,0.33
58.264,-0.14,0.00,-0.34,0.37
58.274,-0.16,-0.19,-0.46,0.52
58.284,-0.19,-0.13,-0.47,0.52
58.294,-0.19,0.02,-0.35,0.40
58.304,-0.21,0.06,-0.14,0.26
58.314,-0.12,-0.14,-0.38,0.42
58.324,-0.21,-0.20,-0.45,0.54
58.334,-0.19,0.08,-0.22,0.30
58.344,-0.26,0.03,-0.16,0.31
58.354,-0.14,-0.08,-0.34,0.38
58.364,-0.17,-0.20,-0.43,0.51
58.374,-0.19,-0.05,-0.34,0.39
58.384,-0.20,0.06,-0.18,0.28
58.394,-0.13,-0.05,-0.17,0.22
58.404,-0.10,-0.24,-0.34,0.43
58.414,-0.25,-0.16,-0.38,0.49
58.424,-0.28,0.00,-0.30,0.41
58.434,-0.21,0.09,-0.08,0.25
58.444,-0.07,-0.16,-0.28,0.33
58.454,-0.22,-0.34,-0.38,0.55
58.464,-0.16,-0.03,-0.31,0.36
58.474,-0.21,0.08,-0.16,0.28
58.484,-0.09,-0.01,-0.25,0.27
58.494,-0.20,-0.21,-0.39,0.49
58.504,-0.23,-0.18,-0.29,0.41
58.514,-0.22,-0.00,-0.12,0.25
58.524,-0.15,-0.03,-0.03,0.16
58.534,-0.12,-0.16,-0.29,0.35
58.544,-0.24,-0.28,-0.24,0.44
58.554,-0.16,-0.05,-0.10,0.19
58.564,-0.20,-0.04,0.09,0.22
58.574,-0.07,-0.21,-0.14,0.26
58.584,-0.25,-0.25,-0.36,0.51
58.594,-0.17,-0.03,-0.21,0.27
58.604,-0.25,0.04,-0.07,0.26
58.614,-0.07,-0.10,-0.21,0.24
58.624,-0.16,-0.18,-0.48,0.54
58.634,-0.22,-0.19,-0.28,0.40
58.644,-0.22,0.01,-0.21,0.30
58.654,-0.14,-0.12,0.02,0.19
58.664,-0.08,-0.17,-0.35,0.40
58.674,-0.25,-0.36,-0.24,0.49
58.684,-0.16,-0.03,-0.18,0.24
58.694,-0.12,-0.81,-0.06,0.82
58.704,-0.14,0.25,-0.17,0.34
58.714,-0.26,-0.02,-0.41,0.48
58.724,-0.22,0.07,-0.17,0.29
58.734,-0.25,-0.12,-0.08,0.29
58.744,-0.10,-0.22,0.03,0.25
58.754,-0.13,-0.27,-0.20,0.37
58.764,-0.25,-0.21,-0.23,0.40
58.774,-0.17,-0.04,0.04,0.18
58.784,-0.24,-0.11,0.03,0.26
58.794,-0.11,-0.22,-0.15,0.29
58.804,-0.29,-0.32,-0.15,0.46
58.813,-0.17,-0.13,-0.13,0.25
58.823,-0.18,-0.07,0.18,0.26
58.833,-0.05,-0.15,-0.10,0.19
58.844,-0.20,-0.28,-0.37,0.50
58.853,-0.23,-0.16,-0.14,0.31
58.864,-0.20,-0.03,0.01,0.20
58.873,-0.12,-0.14,0.10,0.21
58.883,-0.18,-0.33,-0.27,0.46
58.893,-0.22,-0.30,-0.06,0.37
58.903,-0.16,-0.10,-0.04,0.19
58.913,-0.20,-0.08,-0.01,0.22
58.923,-0.10,-0.26,-0.18,0.33
58.933,-0.31,-0.27,-0.22,0.46
58.943,-0.18,-0.11,-0.07,0.22
58.953,-0.24,-0.09,0.09,0.27
58.963,-0.03,-0.24,-0.05,0.25
58.973,-0.18,-0.34,-0.25,0.46
58.983,-0.21,-0.19,-0.13,0.31
58.993,-0.19,-0.07,0.03,0.21
59.003,-0.12,-0.16,0.10,0.23
59.013,-0.14,-0.33,-0.19,0.41
59.023,-0.27,-0.24,-0.06,0.37
59.033,-0.22,-0.11,0.03,0.25
59.043,-0.19,-0.13,0.23,0.33
59.053,-0.06,-0.31,-0.10,0.33
59.063,-0.29,-0.36,-0.25,0.52
59.073,-0.19,-0.13,-0.03,0.23
59.083,-0.25,0.00,0.12,0.28
59.093,-0.03,-0.20,0.05,0.21
59.103,-0.22,-0.33,-0.27,0.48
59.113,-0.13,-0.21,-0.08,0.26
59.123,-0.23,-0.11,0.14,0.29
59.133,-0.12,-0.20,0.18,0.29
59.143,-0.16,-0.31,-0.27,0.45
59.153,-0.30,-0.31,-0.09,0.44
59.163,-0.14,-0.06,-0.02,0.15
59.173,-0.17,-0.03,0.02,0.18
59.183,-0.03,-0.22,-0.20,0.30
59.193,-0.26,-0.25,-0.21,0.42
59.203,-0.16,-0.20,-0.13,0.29
59.213,-0.19,-0.04,0.07,0.21
59.223,-0.13,-0.20,0.02,0.24
59.233,-0.18,-0.27,-0.18,0.36
59.243,-0.20,-0.24,0.04,0.31
59.253,-0.14,-0.06,0.11,0.19
59.263,-0.16,-0.14,0.08,0.22
59.273,-0.04,-0.21,-0.20,0.29
59.283,-0.27,-0.20,-0.21,0.39
59.293,-0.14,-0.07,0.11,0.20
59.303,-0.25,-0.08,0.19,0.33
59.313,-0.07,-0.35,-0.07,0.36
59.323,-0.21,-0.26,-0.20,0.39
59.333,-0.19,-0.12,0.02,0.22
59.343,-0.18,0.05,0.14,0.23
59.353,-0.09,-0.23,-0.02,0.25
59.363,-0.15,-0.22,-0.29,0.40
59.373,-0.18,-0.14,-0.09,0.25
59.383,-0.18,0.04,-0.00,0.18
59.393,-0.16,-0.15,0.01,0.22
59.403,-0.06,-0.35,-0.27,0.45
59.412,-0.26,-0.32,-0.19,0.45
59.423,-0.15,-0.03,-0.01,0.15
59.433,-0.17,-0.05,0.18,0.25
59.443,-0.02,-0.27,-0.07,0.28
59.453,-0.22,-0.21,-0.21,0.37
59.462,-0.13,-0.03,-0.07,0.15
59.473,-0.15,0.09,0.11,0.21
59.482,-0.07,-0.19,0.03,0.20
59.492,-0.14,-0.28,-0.17,0.36
59.502,-0.19,-0.17,0.00,0.25
59.512,-0.17,0.02,0.12,0.21
59.522,-0.14,-0.03,0.14,0.20
59.532,-0.02,-0.22,-0.14,0.26
59.542,-0.25,-0.25,-0.09,0.36
59.553,-0.07,0.09,0.08,0.14
59.563,-0.21,0.05,0.12,0.25
59.572,0.03,-0.18,-0.03,0.19
59.582,-0.26,-0.19,-0.26,0.41
59.592,-0.13,-0.01,-0.03,0.13
59.602,-0.23,0.02,-0.03,0.23
59.612,-0.03,-0.14,-0.07,0.16
59.622,-0.12,-0.21,-0.27,0.36
59.632,-0.15,-0.16,-0.13,0.26
59.642,-0.12,0.03,0.00,0.13
59.652,-0.18,-0.08,-0.00,0.20
59.662,-0.01,-0.21,-0.19,0.28
59.672,-0.24,-0.16,-0.19,0.35
59.682,-0.09,0.02,0.01,0.10
59.692,-0.21,0.05,0.05,0.22
59.702,0.00,-0.16,-0.12,0.20
59.712,-0.22,-0.17,-0.23,0.37
59.722,-0.08,0.00,-0.04,0.09
59.732,-0.17,0.05,0.04,0.19
59.742,-0.03,-0.14,0.02,0.15
59.752,-0.10,-0.18,-0.28,0.35
59.762,-0.20,-0.16,-0.10,0.28
59.772,-0.12,0.04,0.01,0.12
59.782,-0.16,-0.01,0.07,0.18
59.792,-0.04,-0.15,-0.29,0.33
59.802,-0.20,-0.12,-0.14,0.27
59.812,-0.12,0.08,-0.03,0.15
59.822,-0.16,0.01,0.09,0.18
59.832,-0.01,-0.19,-0.19,0.27
59.842,-0.17,-0.19,-0.37,0.45
59.852,-0.12,0.07,-0.20,0.25
59.862,-0.16,0.11,0.07,0.21
59.872,-0.11,-0.07,-0.08,0.15
59.882,-0.02,-0.27,-0.20,0.33
59.892,-0.17,-0.18,-0.17,0.30
59.902,-0.14,0.13,-0.17,0.26
59.912,-0.13,0.07,0.00,0.15
59.922,-0.03,-0.11,-0.27,0.29
59.932,-0.17,-0.20,-0.22,0.34
59.942,-0.12,0.05,0.00,0.13
59.952,-0.22,0.05,-0.05,0.23
59.962,0.04,-0.07,-0.16,0.18
59.972,-0.12,-0.21,-0.25,0.35
59.982,-0.16,-0.06,-0.13,0.21
59.992,-0.15,0.09,0.01,0.17
60.002,-0.05,-0.04,-0.04,0.07
60.012,-0.09,-0.15,-0.18,0.26
60.022,-0.18,-0.04,-0.17,0.25
60.032,-0.15,0.10,-0.14,0.24
60.042,-0.17,0.14,0.01,0.22
60.052,-0.02,-0.05,-0.24,0.24
60.062,-0.15,-0.22,-0.24,0.35
60.072,-0.08,0.07,-0.14,0.18
60.082,-0.21,0.06,-0.12,0.25
60.092,0.05,-0.01,-0.12,0.13
60.101,-0.13,-0.07,-0.26,0.30
60.112,-0.15,-0.02,-0.36,0.39
60.122,-0.16,0.10,-0.12,0.22
60.132,-0.04,0.02,-0.08,0.09
60.142,-0.11,-0.09,-0.35,0.38
60.151,-0.17,-0.10,-0.17,0.26
60.162,-0.11,0.09,-0.19,0.23
60.172,-0.11,0.03,-0.05,0.13
60.182,-0.00,-0.01,-0.29,0.29
60.191,-0.19,-0.11,-0.32,0.39
60.201,-0.11,0.14,-0.28,0.33
60.211,-0.19,0.12,-0.10,0.25
60.221,0.00,-0.05,-0.19,0.20
60.231,-0.16,-0.10,-0.30,0.35
60.241,-0.14,-0.03,-0.24,0.28
60.251,-0.14,0.20,-0.10,0.27
60.261,-0.03,0.03,-0.06,0.08
60.271,-0.07,-0.09,-0.45,0.46
60.281,-0.22,-0.02,-0.31,0.38
60.292,-0.16,0.24,-0.17,0.34
60.301,-0.13,0.17,-0.02,0.21
60.311,-0.00,-0.15,-0.28,0.32
60.321,-0.18,-0.18,-0.27,0.38
60.331,-0.14,0.09,-0.36,0.40
60.341,-0.18,0.19,-0.14,0.30
60.351,-0.01,0.01,-0.23,0.23
60.361,-0.14,-0.14,-0.32,0.37
60.371,-0.14,-0.04,-0.30,0.33
60.381,-0.19,0.16,-0.23,0.34
60.391,-0.08,0.18,-0.06,0.21
60.401,-0.10,0.03,-0.31,0.33
60.411,-0.19,-0.14,-0.24,0.34
60.421,-0.06,0.02,-0.18,0.19
60.431,-0.16,0.09,-0.29,0.34
60.441,0.03,0.04,-0.35,0.35
60.451,-0.20,0.03,-0.35,0.41
60.461,-0.09,0.07,-0.16,0.19
60.471,-0.25,0.13,-0.17,0.33
60.481,-0.02,-0.04,-0.19,0.20
60.491,-0.11,0.02,-0.41,0.42
60.501,-0.12,-0.02,-0.18,0.22
60.511,-0.17,0.18,-0.22,0.33
60.521,-0.08,0.03,-0.12,0.14
60.531,-0.02,0.04,-0.39,0.39
60.541,-0.16,-0.03,-0.27,0.31
60.551,-0.16,0.20,-0.21,0.33
60.561,-0.15,0.07,-0.10,0.19
60.571,0.02,-0.03,-0.33,0.33
60.581,-0.19,-0.07,-0.31,0.37
60.591,-0.13,0.12,-0.32,0.36
60.601,-0.19,0.21,-0.14,0.32
60.611,-0.00,-0.06,-0.20,0.21
60.621,-0.10,-0.06,-0.48,0.49
60.631,-0.12,0.01,-0.28,0.30
60.641,-0.17,0.18,-0.13,0.28
60.651,-0.09,0.10,-0.26,0.29
60.661,0.02,-0.12,-0.29,0.32
60.671,-0.31,-0.15,-0.30,0.46
60.681,-0.14,0.10,-0.31,0.36
60.691,-0.17,0.12,-0.02,0.21
60.701,0.04,-0.02,-0.22,0.23
60.711,-0.20,-0.14,-0.21,0.32
60.721,-0.13,0.08,-0.24,0.29
60.731,-0.11,0.11,-0.20,0.25
60.741,-0.01,-0.05,-0.17,0.18
60.751,-0.15,-0.04,-0.42,0.45
60.761,-0.19,-0.07,-0.24,0.32
60.771,-0.15,0.17,-0.15,0.28
60.781,-0.08,-0.06,-0.11,0.15
60.790,-0.06,-0.11,-0.44,0.46
60.800,-0.19,-0.13,-0.36,0.43
60.810,-0.16,0.12,-0.33,0.38
60.820,-0.10,0.07,-0.04,0.12
60.830,-0.03,-0.13,-0.31,0.34
60.840,-0.19,-0.14,-0.38,0.45
60.850,-0.17,0.02,-0.29,0.34
60.861,-0.16,0.21,-0.07,0.27
60.870,-0.01,-0.12,-0.08,0.14
60.880,-0.10,-0.22,-0.31,0.39
60.890,-0.17,-0.10,-0.33,0.38
60.900,-0.11,0.19,-0.07,0.23
60.910,-0.11,0.11,-0.05,0.16
60.920,-0.00,-0.11,-0.30,0.32
60.930,-0.24,-0.20,-0.27,0.41
60.940,-0.15,0.08,-0.28,0.33
60.950,-0.12,0.16,-0.08,0.22
60.960,0.02,-0.08,-0.28,0.29
60.970,-0.14,-0.16,-0.28,0.35
60.980,-0.15,-0.01,-0.30,0.33
60.990,-0.14,0.07,-0.16,0.23
61.000,0.00,0.01,-0.22,0.22
61.010,-0.07,-0.10,-0.39,0.41
61.020,-0.19,-0.10,-0.26,0.33
61.030,-0.07,0.06,-0.07,0.11
61.040,-0.10,-0.05,-0.21,0.24
61.050,-0.01,-0.06,-0.38,0.39
61.060,-0.19,-0.12,-0.17,0.28
61.070,-0.09,0.10,-0.15,0.20
61.080,-0.13,0.01,0.00,0.13
61.090,0.07,-0.10,-0.06,0.13
61.100,-0.16,-0.10,-0.25,0.32
61.110,-0.14,0.06,-0.14,0.20
61.120,-0.11,0.23,0.05,0.26
61.130,-0.01,-0.13,-0.19,0.23
61.140,-0.05,-0.11,-0.26,0.29
61.150,-0.16,-0.02,-0.14,0.21
61.160,-0.06,0.14,-0.11,0.19
61.170,-0.05,0.02,-0.02,0.06
61.180,-0.00,-0.09,-0.21,0.23
61.190,-0.18,-0.16,-0.29,0.38
61.200,-0.13,0.11,-0.19,0.25
61.210,-0.12,0.12,0.02,0.17
61.220,0.07,-0.12,-0.19,0.24
61.230,-0.10,-0.14,-0.24,0.30
61.240,-0.12,0.02,-0.34,0.36
61.250,-0.12,0.12,-0.05,0.17
61.260,0.01,0.01,-0.11,0.11
61.270,-0.10,-0.14,-0.39,0.42
61.280,-0.15,-0.10,-0.15,0.23
61.290,-0.09,0.11,-0.10,0.17
61.300,-0.06,-0.02,-0.11,0.13
61.310,0.09,-0.01,-0.19,0.21
61.320,-0.16,-0.19,-0.22,0.33
61.330,-0.07,0.04,-0.15,0.17
61.340,-0.14,0.07,0.06,0.17
61.350,0.09,-0.10,-0.22,0.26
61.360,-0.16,-0.19,-0.25,0.35
61.370,-0.09,0.10,-0.22,0.26
61.380,-0.16,0.10,-0.07,0.20
61.390,0.02,0.07,-0.09,0.12
61.400,-0.03,-0.11,-0.32,0.33
61.410,-0.13,-0.05,-0.16,0.21
61.419,-0.09,0.15,-0.12,0.21
61.430,-0.09,0.01,-0.00,0.09
61.440,0.06,-0.10,-0.24,0.27
61.450,-0.14,-0.20,-0.24,0.34
61.459,-0.12,0.04,-0.25,0.28
61.469,-0.10,0.14,-0.12,0.21
61.479,0.04,0.07,-0.22,0.24
61.490,-0.04,-0.14,-0.31,0.34
61.500,-0.11,-0.00,-0.19,0.22
61.510,-0.08,0.03,-0.02,0.09
61.519,-0.02,-0.05,-0.24,0.25
61.530,-0.07,-0.06,-0.27,0.28
61.539,-0.13,0.02,-0.24,0.27
61.550,-0.14,0.04,-0.22,0.26
61.559,-0.08,0.05,-0.26,0.28
61.569,0.04,-0.10,-0.35,0.36
61.579,-0.10,-0.07,-0.26,0.28
61.589,-0.12,0.05,-0.19,0.23
61.599,-0.15,0.04,-0.22,0.27
61.609,0.01,-0.05,-0.34,0.34
61.619,-0.07,-0.06,-0.27,0.28
61.629,-0.11,0.10,-0.40,0.42
61.639,-0.11,0.07,-0.22,0.25
61.649,-0.01,-0.08,-0.35,0.36
61.659,-0.05,-0.11,-0.44,0.46
61.669,-0.15,-0.06,-0.37,0.41
61.679,-0.14,0.12,-0.33,0.38
61.689,-0.08,0.06,-0.20,0.23
61.699,0.10,-0.11,-0.28,0.31
61.709,-0.13,-0.11,-0.43,0.46
61.719,-0.07,0.02,-0.38,0.39
61.729,-0.15,0.15,-0.23,0.31
61.739,0.03,-0.00,-0.35,0.35
61.749,-0.15,-0.09,-0.34,0.38
61.759,-0.05,-0.01,-0.28,0.28
61.769,-0.05,0.10,-0.26,0.29
61.779,0.09,0.04,-0.15,0.18
61.789,0.02,-0.00,-0.41,0.41
61.799,-0.09,-0.03,-0.33,0.34
61.809,-0.07,0.09,-0.16,0.20
61.819,-0.10,0.15,-0.12,0.22
61.829,0.09,-0.03,-0.21,0.23
61.839,-0.13,-0.02,-0.23,0.26
61.849,-0.01,0.07,-0.22,0.24
61.859,-0.11,0.11,-0.14,0.21
61.869,0.10,0.02,-0.25,0.27
61.879,-0.07,0.02,-0.40,0.41
61.889,-0.05,0.09,-0.31,0.32
61.899,-0.06,0.14,-0.16,0.22
61.909,0.05,0.04,-0.14,0.16
61.919,0.05,-0.09,-0.40,0.41
61.929,-0.13,-0.02,-0.39,0.41
61.939,-0.05,0.16,-0.33,0.37
61.949,-0.08,0.14,-0.07,0.18
61.959,0.07,-0.02,-0.34,0.35
61.969,-0.14,-0.04,-0.44,0.46
61.979,-0.01,0.12,-0.34,0.36
61.989,-0.06,0.19,-0.21,0.29
61.999,0.12,-0.03,-0.29,0.32
62.009,-0.08,-0.09,-0.43,0.45
62.019,-0.12,0.06,-0.37,0.40
62.029,-0.05,0.23,-0.15,0.27
62.039,-0.03,0.04,-0.14,0.15
62.049,0.06,-0.02,-0.24,0.25
62.059,-0.14,-0.08,-0.20,0.26
62.069,-0.05,0.12,-0.14,0.19
62.079,-0.09,0.01,-0.19,0.21
62.089,0.10,0.01,-0.22,0.24
62.099,-0.16,-0.01,-0.36,0.40
62.109,-0.01,0.10,-0.19,0.21
62.119,-0.09,0.21,-0.15,0.27
62.128,0.11,-0.01,-0.34,0.36
62.139,-0.05,0.07,-0.45,0.46
62.149,-0.04,0.09,-0.25,0.27
62.159,-0.15,0.08,-0.13,0.22
62.168,0.03,0.03,-0.10,0.11
62.179,0.04,-0.10,-0.23,0.25
62.188,-0.15,-0.05,-0.29,0.33
62.198,0.01,0.12,-0.23,0.26
62.208,-0.06,0.09,-0.10,0.15
62.218,0.17,-0.05,-0.19,0.26
62.228,-0.12,-0.09,-0.19,0.24
62.238,0.02,0.14,-0.05,0.15
62.248,-0.15,0.17,0.02,0.23
62.258,0.09,0.01,0.00,0.09
62.268,-0.08,-0.04,-0.35,0.36
62.278,-0.03,0.05,-0.16,0.17
62.288,-0.06,0.18,-0.07,0.20
62.298,0.01,0.13,-0.06,0.14
62.308,0.10,-0.10,-0.25,0.28
62.318,-0.17,-0.05,-0.20,0.27
62.328,-0.05,0.16,-0.20,0.26
62.338,-0.09,0.12,-0.09,0.17
62.348,0.10,-0.03,-0.23,0.26
62.358,-0.12,-0.10,-0.26,0.30
62.368,0.00,0.03,-0.20,0.20
62.378,-0.12,0.11,-0.25,0.30
62.388,0.10,0.02,-0.24,0.26
62.398,-0.04,-0.05,-0.35,0.36
62.408,-0.11,-0.03,-0.27,0.29
62.418,-0.09,0.15,-0.29,0.34
62.428,0.01,0.03,-0.10,0.11
62.438,0.06,-0.04,-0.28,0.29
62.448,-0.14,-0.11,-0.36,0.40
62.458,-0.02,0.11,-0.13,0.17
62.468,-0.07,0.07,0.02,0.11
62.478,0.14,-0.08,-0.19,0.25
62.488,-0.14,-0.08,-0.23,0.28
62.498,0.02,0.10,-0.29,0.31
62.508,-0.12,0.16,-0.13,0.24
62.518,0.12,0.03,-0.18,0.22
62.528,-0.03,-0.04,-0.31,0.31
62.538,-0.08,-0.09,-0.18,0.22
62.548,-0.10,0.05,-0.17,0.20
62.558,0.03,0.03,-0.07,0.08
62.568,0.08,-0.07,-0.25,0.27
62.578,-0.13,-0.04,-0.24,0.27
62.588,-0.02,0.13,-0.37,0.39
62.598,-0.11,0.07,-0.14,0.19
62.608,0.14,0.02,-0.23,0.27
62.618,-0.14,-0.14,-0.35,0.40
62.628,0.01,0.10,-0.30,0.32
62.638,-0.11,0.09,-0.20,0.25
62.648,0.13,-0.04,-0.16,0.21
62.658,-0.03,-0.02,-0.30,0.30
62.668,-0.09,-0.02,-0.24,0.26
62.678,-0.07,0.08,-0.26,0.28
62.688,-0.01,0.02,-0.10,0.10
62.698,0.09,-0.04,-0.31,0.32
62.708,-0.16,-0.10,-0.35,0.39
62.718,-0.01,0.12,-0.33,0.35
62.728,-0.09,0.14,-0.03,0.17
62.738,0.15,-0.01,-0.38,0.41
62.748,-0.11,-0.11,-0.35,0.38
62.758,-0.03,0.15,-0.39,0.42
62.768,-0.06,0.08,-0.12,0.16
62.778,0.08,-0.04,-0.16,0.19
62.788,0.01,-0.14,-0.36,0.38
62.798,-0.13,-0.01,-0.29,0.32
62.808,-0.08,0.10,-0.21,0.24
62.818,-0.01,0.11,-0.19,0.22
62.827,0.10,-0.11,-0.33,0.36
62.837,-0.13,-0.04,-0.36,0.38
62.847,0.00,0.01,-0.28,0.28
62.858,-0.09,0.15,-0.18,0.25
62.868,0.17,-0.08,-0.23,0.29
62.878,-0.11,-0.09,-0.28,0.32
62.887,-0.02,0.03,-0.32,0.33
62.897,-0.07,0.10,-0.25,0.28
62.907,0.09,0.04,-0.18,0.21
62.917,-0.04,-0.02,-0.41,0.41
62.927,-0.09,-0.03,-0.25,0.26
62.937,-0.05,0.05,-0.21,0.22
62.947,-0.02,0.02,-0.09,0.09
62.957,0.13,-0.11,-0.21,0.27
62.967,-0.14,-0.13,-0.29,0.35
62.977,0.01,0.02,-0.24,0.24
62.987,-0.13,0.10,-0.13,0.21
62.997,0.17,-0.03,-0.25,0.30
63.007,-0.11,0.01,-0.37,0.38
63.017,0.00,0.06,-0.13,0.14
63.027,-0.07,0.12,-0.18,0.22
63.037,0.09,-0.03,-0.20,0.22
63.047,0.01,-0.03,-0.41,0.41
63.057,-0.10,0.02,-0.21,0.23
63.067,-0.04,0.14,-0.21,0.26
63.077,-0.04,-0.04,-0.08,0.10
63.087,0.08,-0.06,-0.43,0.44
63.097,-0.07,-0.11,-0.28,0.30
63.107,-0.04,0.12,-0.36,0.38
63.117,-0.04,0.16,-0.15,0.23
63.127,0.14,-0.05,-0.21,0.26
63.137,-0.09,-0.07,-0.28,0.30
63.147,-0.07,-0.00,-0.31,0.32
63.157,-0.11,0.12,-0.17,0.23
63.167,0.10,-0.02,-0.17,0.20
63.177,-0.02,-0.12,-0.34,0.36
63.187,-0.06,-0.03,-0.35,0.35
63.197,-0.04,0.08,-0.15,0.17
63.207,-0.03,0.10,-0.18,0.21
63.217,0.16,-0.10,-0.31,0.36
63.227,-0.09,-0.14,-0.28,0.33
63.237,-0.06,0.04,-0.23,0.24
63.247,-0.10,0.06,-0.08,0.15
63.257,0.12,-0.06,-0.18,0.23
63.267,-0.08,-0.11,-0.27,0.30
63.277,-0.04,0.08,-0.29,0.30
63.287,-0.09,0.10,-0.11,0.17
63.297,0.08,0.09,-0.27,0.30
63.307,0.05,-0.06,-0.38,0.38
63.317,-0.10,-0.10,-0.27,0.30
63.327,-0.04,0.08,-0.13,0.16
63.337,-0.04,-0.02,-0.08,0.09
63.347,0.12,-0.12,-0.26,0.31
63.357,-0.10,-0.12,-0.29,0.33
63.367,-0.02,0.08,-0.31,0.32
63.377,-0.04,0.14,-0.16,0.21
63.387,0.16,-0.00,-0.30,0.34
63.397,-0.02,-0.07,-0.34,0.35
63.407,-0.07,0.03,-0.25,0.26
63.417,-0.06,0.16,-0.15,0.22
63.427,0.04,-0.01,-0.19,0.19
63.437,0.03,-0.11,-0.25,0.27
63.446,-0.17,-0.10,-0.29,0.35
63.457,0.00,0.08,-0.13,0.15
63.467,-0.04,0.10,-0.09,0.14
63.477,0.15,-0.05,-0.26,0.31
63.486,-0.14,-0.10,-0.20,0.26
63.497,0.01,0.07,-0.21,0.22
63.507,-0.06,0.11,-0.10,0.17
63.517,0.15,-0.03,-0.14,0.21
63.527,-0.06,-0.05,-0.26,0.27
63.536,-0.05,-0.07,-0.22,0.24
63.547,-0.08,0.15,-0.17,0.24
63.557,0.06,-0.01,-0.07,0.09
63.567,0.00,-0.03,-0.40,0.40
63.577,-0.08,-0.18,-0.31,0.36
